1.351044173031743583e+02,0.000000000000000000e+00,-1.184387898435187708e+03
2.224020450730095320e+02,0.000000000000000000e+00,-1.270267593175982938e+03
1.318393346497419543e+03,0.000000000000000000e+00,-6.748723878793776976e+02
1.313684990971554498e+03,0.000000000000000000e+00,-2.966702780217071904e+02
-1.254428153999097276e+03,0.000000000000000000e+00,-4.561753208027701021e+02
-1.191744161266220772e+03,0.000000000000000000e+00,9.169697340881976970e+02
-4.376444659096882788e+02,0.000000000000000000e+00,6.980808723728549126e+01
-1.215102602298270313e+03,0.000000000000000000e+00,-6.993056835230544266e+02
1.194492445938704122e+03,0.000000000000000000e+00,-2.888908730997048337e+02
1.503336043167249443e+02,0.000000000000000000e+00,2.892101151942627624e+01
6.774212565318778161e+02,0.000000000000000000e+00,-1.705100559167913161e+03
6.525041552708379413e+02,0.000000000000000000e+00,-1.703783104937428561e+03
-1.261309287476060945e+03,0.000000000000000000e+00,-6.198251499699738361e+02
-7.849305649758310892e+02,0.000000000000000000e+00,-7.892356491209371825e+02
-1.727653352306909028e+03,0.000000000000000000e+00,9.200123468230651724e+02
-5.332718142288106833e+01,0.000000000000000000e+00,-4.708202612048113451e+02
-1.559578585891117086e+02,0.000000000000000000e+00,-1.421245724720804901e+03
-1.177818907011909459e+02,0.000000000000000000e+00,1.690496821383906763e+03
1.378183475484243445e+03,0.000000000000000000e+00,-1.283199373999011073e+02
1.724165898286131323e+03,0.000000000000000000e+00,4.205527826944303911e+02
1.177339056632125676e+03,0.000000000000000000e+00,1.878371349027010524e+02
1.734384471980607714e+02,0.000000000000000000e+00,-1.720989172278830210e+03
7.230855257374679468e+01,0.000000000000000000e+00,4.722617816470165053e+02
-1.085377378227381769e+03,0.000000000000000000e+00,-4.608634591386992838e+02
-1.458235570713354036e+03,0.000000000000000000e+00,6.774884778421981082e+02
-3.528587650974439498e+02,0.000000000000000000e+00,1.522888838187181364e+03
7.346748378209446173e+02,0.000000000000000000e+00,-1.698209505566916562e+02
-9.468494369536299473e+02,0.000000000000000000e+00,7.569726042943627817e+02
-2.369940114691204656e+02,0.000000000000000000e+00,-1.412067961753432883e+03
-5.184689711335090578e+02,0.000000000000000000e+00,-1.194580264319815569e+03
5.805698280773042086e+01,0.000000000000000000e+00,-2.833088728478312532e+02
9.636249147900954881e+00,0.000000000000000000e+00,-4.826412800993415431e+02
1.324169395771561710e+02,0.000000000000000000e+00,-1.151081097428137099e+02
1.882694751539593199e+02,0.000000000000000000e+00,7.996462432348945413e+02
-1.411027770441698294e+03,0.000000000000000000e+00,7.599208120925825938e+01
-1.481876393120375951e+03,0.000000000000000000e+00,-9.424129655081436852e+00
3.145979212358311656e+02,0.000000000000000000e+00,1.851237463119681024e+03
-1.216165829342918983e+02,0.000000000000000000e+00,2.709180527927786102e+02
1.476277612426831183e+03,0.000000000000000000e+00,-4.801482113667323688e+02
-9.672740199020197451e+02,0.000000000000000000e+00,5.751581874123630769e+02
-1.092182049271675851e+03,0.000000000000000000e+00,1.512759586200764261e+03
1.199830727266880558e+03,0.000000000000000000e+00,-7.861563021086435583e+02
-8.349657890643497922e+02,0.000000000000000000e+00,-2.665516684158068870e+02
-1.459614311881094579e+02,0.000000000000000000e+00,-2.419509178546582461e+03
6.823037008900372484e+02,0.000000000000000000e+00,-8.188744455883955879e+02
8.900945615189277760e+02,0.000000000000000000e+00,-1.682147518844696492e+02
-3.530577263422900387e+02,0.000000000000000000e+00,7.214544932615751804e+01
1.246090863627458930e+03,0.000000000000000000e+00,4.621542341231952378e+01
-6.844607957005255372e+00,0.000000000000000000e+00,-4.986432686477502330e+02
-1.535654555952623639e+02,0.000000000000000000e+00,-1.811386972910873737e+03
4.354276367501292953e+02,0.000000000000000000e+00,1.607625534225262754e+03
6.480101444592918369e+02,0.000000000000000000e+00,-4.857549852395068797e+02
2.053511976601991478e+02,0.000000000000000000e+00,-9.953804079211349745e+02
3.545578158594513525e+02,0.000000000000000000e+00,-1.127978323232334333e+03
-1.480551453397521982e+03,0.000000000000000000e+00,-8.675147203773203728e+02
1.498646933831266097e+03,0.000000000000000000e+00,1.320481331255365376e+02
-4.420033298844319347e+02,0.000000000000000000e+00,-1.145924942103961484e+03
4.140752600526446940e+02,0.000000000000000000e+00,1.330917032000745166e+03
-1.330141079875038486e+03,0.000000000000000000e+00,-4.031089943804469158e+02
1.107467660545692524e+03,0.000000000000000000e+00,-6.008101401691736783e+02
6.447586375049132812e+02,0.000000000000000000e+00,3.162835582134260193e+00
1.272970372622466584e+03,0.000000000000000000e+00,-2.157094817475857553e+02
9.919550488418628902e+02,0.000000000000000000e+00,-4.628379212636439775e+02
